Date,Process_Name,Processing_Time_Hours,Error_Rate,Manual_Steps_Required,Automation_Level,Phase
2024-02-01,Lead Qualification,1.1,0.0078,4,High,After_Optimization
2024-02-01,Customer Onboarding,3.39,0.0121,4,High,After_Optimization
2024-02-01,Invoice Processing,0.59,0.0039,3,High,After_Optimization
2024-02-01,Report Generation,1.69,0.01,3,High,After_Optimization
2024-02-01,Data Quality Checks,1.31,0.0133,3,High,After_Optimization
2024-02-01,Dashboard Updates,0.77,0.0148,2,High,After_Optimization
2024-02-01,Client Communications,0.38,0.0034,2,High,After_Optimization
2024-02-01,Performance Reviews,2.54,0.0198,2,High,After_Optimization
2024-02-02,Lead Qualification,0.92,0.0131,2,High,After_Optimization
2024-02-02,Customer Onboarding,3.1,0.0022,4,High,After_Optimization
2024-02-02,Invoice Processing,0.65,0.0173,4,High,After_Optimization
2024-02-02,Report Generation,1.61,0.0113,3,High,After_Optimization
2024-02-02,Data Quality Checks,1.31,0.0075,3,High,After_Optimization
2024-02-02,Dashboard Updates,0.73,0.0079,2,High,After_Optimization
2024-02-02,Client Communications,0.42,0.0081,3,High,After_Optimization
2024-02-02,Performance Reviews,2.36,0.0081,3,High,After_Optimization
2024-02-03,Lead Qualification,0.97,0.019,3,High,After_Optimization
2024-02-03,Customer Onboarding,2.95,0.0061,4,High,After_Optimization
2024-02-03,Invoice Processing,0.58,0.005,4,High,After_Optimization
2024-02-03,Report Generation,1.66,0.0039,4,High,After_Optimization
2024-02-03,Data Quality Checks,1.31,0.0159,4,High,After_Optimization
2024-02-03,Dashboard Updates,0.83,0.0077,4,High,After_Optimization
2024-02-03,Client Communications,0.41,0.0114,4,High,After_Optimization
2024-02-03,Performance Reviews,2.22,0.0084,2,High,After_Optimization
2024-02-04,Lead Qualification,1.09,0.0018,3,High,After_Optimization
2024-02-04,Customer Onboarding,2.91,0.0137,4,High,After_Optimization
2024-02-04,Invoice Processing,0.66,0.0124,3,High,After_Optimization
2024-02-04,Report Generation,1.5,0.0048,4,High,After_Optimization
2024-02-04,Data Quality Checks,1.23,0.0058,2,High,After_Optimization
2024-02-04,Dashboard Updates,0.84,0.0008,2,High,After_Optimization
2024-02-04,Client Communications,0.43,0.0059,4,High,After_Optimization
2024-02-04,Performance Reviews,2.19,0.0199,2,High,After_Optimization
2024-02-05,Lead Qualification,1.0,0.0041,2,High,After_Optimization
2024-02-05,Customer Onboarding,3.21,0.0073,3,High,After_Optimization
2024-02-05,Invoice Processing,0.59,0.0067,3,High,After_Optimization
2024-02-05,Report Generation,1.51,0.007,2,High,After_Optimization
2024-02-05,Data Quality Checks,1.15,0.0115,4,High,After_Optimization
2024-02-05,Dashboard Updates,0.83,0.0001,2,High,After_Optimization
2024-02-05,Client Communications,0.43,0.0075,2,High,After_Optimization
2024-02-05,Performance Reviews,2.53,0.0087,2,High,After_Optimization
2024-02-06,Lead Qualification,0.91,0.0061,3,High,After_Optimization
2024-02-06,Customer Onboarding,3.4,0.0196,2,High,After_Optimization
2024-02-06,Invoice Processing,0.65,0.0146,3,High,After_Optimization
2024-02-06,Report Generation,1.62,0.0063,2,High,After_Optimization
2024-02-06,Data Quality Checks,1.26,0.0174,3,High,After_Optimization
2024-02-06,Dashboard Updates,0.75,0.005,4,High,After_Optimization
2024-02-06,Client Communications,0.39,0.011,3,High,After_Optimization
2024-02-06,Performance Reviews,2.63,0.0152,4,High,After_Optimization
2024-02-07,Lead Qualification,1.01,0.0041,2,High,After_Optimization
2024-02-07,Customer Onboarding,3.22,0.0065,3,High,After_Optimization
2024-02-07,Invoice Processing,0.59,0.0051,3,High,After_Optimization
2024-02-07,Report Generation,1.69,0.0126,3,High,After_Optimization
2024-02-07,Data Quality Checks,1.08,0.0066,3,High,After_Optimization
2024-02-07,Dashboard Updates,0.79,0.0067,2,High,After_Optimization
2024-02-07,Client Communications,0.39,0.0134,4,High,After_Optimization
2024-02-07,Performance Reviews,2.6,0.016,3,High,After_Optimization
2024-02-08,Lead Qualification,0.9,0.0125,2,High,After_Optimization
2024-02-08,Customer Onboarding,3.52,0.0021,2,High,After_Optimization
2024-02-08,Invoice Processing,0.66,0.0123,2,High,After_Optimization
2024-02-08,Report Generation,1.47,0.0037,3,High,After_Optimization
2024-02-08,Data Quality Checks,1.3,0.0007,4,High,After_Optimization
2024-02-08,Dashboard Updates,0.72,0.0131,2,High,After_Optimization
2024-02-08,Client Communications,0.41,0.0139,3,High,After_Optimization
2024-02-08,Performance Reviews,2.55,0.0099,2,High,After_Optimization
2024-02-09,Lead Qualification,1.02,0.0104,3,High,After_Optimization
2024-02-09,Customer Onboarding,3.21,0.0084,2,High,After_Optimization
2024-02-09,Invoice Processing,0.61,0.0036,2,High,After_Optimization
2024-02-09,Report Generation,1.45,0.0145,3,High,After_Optimization
2024-02-09,Data Quality Checks,1.22,0.0169,2,High,After_Optimization
2024-02-09,Dashboard Updates,0.72,0.0015,4,High,After_Optimization
2024-02-09,Client Communications,0.4,0.0087,2,High,After_Optimization
2024-02-09,Performance Reviews,2.41,0.0167,3,High,After_Optimization
2024-02-10,Lead Qualification,1.02,0.0129,3,High,After_Optimization
2024-02-10,Customer Onboarding,3.01,0.0004,3,High,After_Optimization
2024-02-10,Invoice Processing,0.57,0.0142,4,High,After_Optimization
2024-02-10,Report Generation,1.48,0.0117,3,High,After_Optimization
2024-02-10,Data Quality Checks,1.12,0.0068,4,High,After_Optimization
2024-02-10,Dashboard Updates,0.85,0.0123,4,High,After_Optimization
2024-02-10,Client Communications,0.38,0.0006,3,High,After_Optimization
2024-02-10,Performance Reviews,2.61,0.0186,4,High,After_Optimization
2024-02-11,Lead Qualification,1.07,0.0149,4,High,After_Optimization
2024-02-11,Customer Onboarding,3.2,0.0026,3,High,After_Optimization
2024-02-11,Invoice Processing,0.58,0.0109,2,High,After_Optimization
2024-02-11,Report Generation,1.46,0.0165,2,High,After_Optimization
2024-02-11,Data Quality Checks,1.29,0.0093,3,High,After_Optimization
2024-02-11,Dashboard Updates,0.75,0.0086,2,High,After_Optimization
2024-02-11,Client Communications,0.39,0.0157,4,High,After_Optimization
2024-02-11,Performance Reviews,2.3,0.0034,2,High,After_Optimization
2024-02-12,Lead Qualification,0.99,0.0157,4,High,After_Optimization
2024-02-12,Customer Onboarding,2.98,0.0025,4,High,After_Optimization
2024-02-12,Invoice Processing,0.54,0.0176,4,High,After_Optimization
2024-02-12,Report Generation,1.67,0.0174,3,High,After_Optimization
2024-02-12,Data Quality Checks,1.24,0.0166,4,High,After_Optimization
2024-02-12,Dashboard Updates,0.85,0.0098,2,High,After_Optimization
2024-02-12,Client Communications,0.38,0.0063,4,High,After_Optimization
2024-02-12,Performance Reviews,2.59,0.0094,4,High,After_Optimization
2024-02-13,Lead Qualification,0.93,0.0163,2,High,After_Optimization
2024-02-13,Customer Onboarding,3.11,0.0002,2,High,After_Optimization
2024-02-13,Invoice Processing,0.6,0.0153,3,High,After_Optimization
2024-02-13,Report Generation,1.75,0.0173,4,High,After_Optimization
2024-02-13,Data Quality Checks,1.11,0.0031,4,High,After_Optimization
2024-02-13,Dashboard Updates,0.78,0.0149,4,High,After_Optimization
2024-02-13,Client Communications,0.4,0.0059,4,High,After_Optimization
2024-02-13,Performance Reviews,2.27,0.0115,4,High,After_Optimization
2024-02-14,Lead Qualification,1.0,0.0034,4,High,After_Optimization
2024-02-14,Customer Onboarding,2.92,0.0166,4,High,After_Optimization
2024-02-14,Invoice Processing,0.6,0.0195,2,High,After_Optimization
2024-02-14,Report Generation,1.63,0.0018,4,High,After_Optimization
2024-02-14,Data Quality Checks,1.26,0.0194,4,High,After_Optimization
2024-02-14,Dashboard Updates,0.83,0.0158,4,High,After_Optimization
2024-02-14,Client Communications,0.41,0.0072,2,High,After_Optimization
2024-02-14,Performance Reviews,2.57,0.0191,2,High,After_Optimization
2024-02-15,Lead Qualification,0.96,0.017,2,High,After_Optimization
2024-02-15,Customer Onboarding,3.22,0.0091,3,High,After_Optimization
2024-02-15,Invoice Processing,0.54,0.0048,4,High,After_Optimization
2024-02-15,Report Generation,1.44,0.0105,4,High,After_Optimization
2024-02-15,Data Quality Checks,1.32,0.0154,4,High,After_Optimization
2024-02-15,Dashboard Updates,0.74,0.001,4,High,After_Optimization
2024-02-15,Client Communications,0.42,0.003,2,High,After_Optimization
2024-02-15,Performance Reviews,2.39,0.0126,3,High,After_Optimization
2024-02-16,Lead Qualification,0.9,0.0026,4,High,After_Optimization
2024-02-16,Customer Onboarding,3.33,0.0,2,High,After_Optimization
2024-02-16,Invoice Processing,0.54,0.0143,2,High,After_Optimization
2024-02-16,Report Generation,1.46,0.0172,3,High,After_Optimization
2024-02-16,Data Quality Checks,1.13,0.0067,4,High,After_Optimization
2024-02-16,Dashboard Updates,0.82,0.0083,3,High,After_Optimization
2024-02-16,Client Communications,0.42,0.0011,2,High,After_Optimization
2024-02-16,Performance Reviews,2.28,0.0118,2,High,After_Optimization
2024-02-17,Lead Qualification,1.01,0.0172,3,High,After_Optimization
2024-02-17,Customer Onboarding,3.03,0.0056,4,High,After_Optimization
2024-02-17,Invoice Processing,0.55,0.0139,4,High,After_Optimization
2024-02-17,Report Generation,1.73,0.0182,4,High,After_Optimization
2024-02-17,Data Quality Checks,1.23,0.0076,2,High,After_Optimization
2024-02-17,Dashboard Updates,0.75,0.0149,2,High,After_Optimization
2024-02-17,Client Communications,0.43,0.0054,4,High,After_Optimization
2024-02-17,Performance Reviews,2.47,0.0191,2,High,After_Optimization
2024-02-18,Lead Qualification,0.99,0.0104,4,High,After_Optimization
2024-02-18,Customer Onboarding,2.89,0.0044,3,High,After_Optimization
2024-02-18,Invoice Processing,0.55,0.001,4,High,After_Optimization
2024-02-18,Report Generation,1.67,0.0017,2,High,After_Optimization
2024-02-18,Data Quality Checks,1.27,0.0031,2,High,After_Optimization
2024-02-18,Dashboard Updates,0.72,0.005,2,High,After_Optimization
2024-02-18,Client Communications,0.39,0.0063,4,High,After_Optimization
2024-02-18,Performance Reviews,2.53,0.0018,2,High,After_Optimization
2024-02-19,Lead Qualification,0.9,0.0187,2,High,After_Optimization
2024-02-19,Customer Onboarding,2.97,0.0094,2,High,After_Optimization
2024-02-19,Invoice Processing,0.64,0.0058,3,High,After_Optimization
2024-02-19,Report Generation,1.76,0.0111,4,High,After_Optimization
2024-02-19,Data Quality Checks,1.09,0.0174,4,High,After_Optimization
2024-02-19,Dashboard Updates,0.77,0.0056,3,High,After_Optimization
2024-02-19,Client Communications,0.41,0.0138,3,High,After_Optimization
2024-02-19,Performance Reviews,2.16,0.0119,3,High,After_Optimization
2024-02-20,Lead Qualification,1.09,0.0185,4,High,After_Optimization
2024-02-20,Customer Onboarding,3.3,0.0143,3,High,After_Optimization
2024-02-20,Invoice Processing,0.55,0.003,2,High,After_Optimization
2024-02-20,Report Generation,1.75,0.0185,4,High,After_Optimization
2024-02-20,Data Quality Checks,1.28,0.009,3,High,After_Optimization
2024-02-20,Dashboard Updates,0.85,0.0132,4,High,After_Optimization
2024-02-20,Client Communications,0.4,0.0005,2,High,After_Optimization
2024-02-20,Performance Reviews,2.41,0.0078,2,High,After_Optimization
2024-02-21,Lead Qualification,1.03,0.0182,2,High,After_Optimization
2024-02-21,Customer Onboarding,3.13,0.0081,2,High,After_Optimization
2024-02-21,Invoice Processing,0.6,0.0065,2,High,After_Optimization
2024-02-21,Report Generation,1.53,0.0191,3,High,After_Optimization
2024-02-21,Data Quality Checks,1.29,0.0117,2,High,After_Optimization
2024-02-21,Dashboard Updates,0.74,0.0172,4,High,After_Optimization
2024-02-21,Client Communications,0.39,0.0163,4,High,After_Optimization
2024-02-21,Performance Reviews,2.34,0.0078,4,High,After_Optimization
2024-02-22,Lead Qualification,1.09,0.0071,2,High,After_Optimization
2024-02-22,Customer Onboarding,3.14,0.0081,4,High,After_Optimization
2024-02-22,Invoice Processing,0.58,0.0058,4,High,After_Optimization
2024-02-22,Report Generation,1.71,0.0034,4,High,After_Optimization
2024-02-22,Data Quality Checks,1.31,0.0137,4,High,After_Optimization
2024-02-22,Dashboard Updates,0.77,0.0016,2,High,After_Optimization
2024-02-22,Client Communications,0.39,0.004,2,High,After_Optimization
2024-02-22,Performance Reviews,2.35,0.0057,3,High,After_Optimization
2024-02-23,Lead Qualification,0.96,0.02,3,High,After_Optimization
2024-02-23,Customer Onboarding,3.31,0.0035,2,High,After_Optimization
2024-02-23,Invoice Processing,0.58,0.0043,3,High,After_Optimization
2024-02-23,Report Generation,1.69,0.0177,4,High,After_Optimization
2024-02-23,Data Quality Checks,1.19,0.0094,4,High,After_Optimization
2024-02-23,Dashboard Updates,0.84,0.016,4,High,After_Optimization
2024-02-23,Client Communications,0.41,0.0169,4,High,After_Optimization
2024-02-23,Performance Reviews,2.51,0.012,2,High,After_Optimization
2024-02-24,Lead Qualification,1.05,0.0109,2,High,After_Optimization
2024-02-24,Customer Onboarding,2.92,0.0073,2,High,After_Optimization
2024-02-24,Invoice Processing,0.62,0.0084,4,High,After_Optimization
2024-02-24,Report Generation,1.68,0.0165,2,High,After_Optimization
2024-02-24,Data Quality Checks,1.18,0.0137,2,High,After_Optimization
2024-02-24,Dashboard Updates,0.8,0.0031,2,High,After_Optimization
2024-02-24,Client Communications,0.39,0.0182,2,High,After_Optimization
2024-02-24,Performance Reviews,2.43,0.0181,3,High,After_Optimization
2024-02-25,Lead Qualification,1.09,0.0192,4,High,After_Optimization
2024-02-25,Customer Onboarding,3.21,0.0129,2,High,After_Optimization
2024-02-25,Invoice Processing,0.66,0.0036,2,High,After_Optimization
2024-02-25,Report Generation,1.76,0.0127,3,High,After_Optimization
2024-02-25,Data Quality Checks,1.27,0.0069,3,High,After_Optimization
2024-02-25,Dashboard Updates,0.77,0.0137,4,High,After_Optimization
2024-02-25,Client Communications,0.38,0.0179,3,High,After_Optimization
2024-02-25,Performance Reviews,2.36,0.0058,4,High,After_Optimization
2024-02-26,Lead Qualification,1.01,0.0189,4,High,After_Optimization
2024-02-26,Customer Onboarding,3.27,0.0121,4,High,After_Optimization
2024-02-26,Invoice Processing,0.59,0.0084,2,High,After_Optimization
2024-02-26,Report Generation,1.62,0.0099,2,High,After_Optimization
2024-02-26,Data Quality Checks,1.3,0.0118,3,High,After_Optimization
2024-02-26,Dashboard Updates,0.75,0.0039,4,High,After_Optimization
2024-02-26,Client Communications,0.44,0.01,3,High,After_Optimization
2024-02-26,Performance Reviews,2.34,0.009,4,High,After_Optimization
2024-02-27,Lead Qualification,0.98,0.0191,3,High,After_Optimization
2024-02-27,Customer Onboarding,3.16,0.0082,4,High,After_Optimization
2024-02-27,Invoice Processing,0.65,0.0186,3,High,After_Optimization
2024-02-27,Report Generation,1.62,0.0141,4,High,After_Optimization
2024-02-27,Data Quality Checks,1.24,0.0005,4,High,After_Optimization
2024-02-27,Dashboard Updates,0.87,0.0027,4,High,After_Optimization
2024-02-27,Client Communications,0.38,0.0012,4,High,After_Optimization
2024-02-27,Performance Reviews,2.23,0.0142,4,High,After_Optimization
2024-02-28,Lead Qualification,0.93,0.0002,2,High,After_Optimization
2024-02-28,Customer Onboarding,3.51,0.0176,2,High,After_Optimization
2024-02-28,Invoice Processing,0.58,0.0117,3,High,After_Optimization
2024-02-28,Report Generation,1.47,0.0045,3,High,After_Optimization
2024-02-28,Data Quality Checks,1.21,0.0005,2,High,After_Optimization
2024-02-28,Dashboard Updates,0.76,0.0002,3,High,After_Optimization
2024-02-28,Client Communications,0.36,0.0075,4,High,After_Optimization
2024-02-28,Performance Reviews,2.44,0.0094,4,High,After_Optimization
2024-02-29,Lead Qualification,0.99,0.007,3,High,After_Optimization
2024-02-29,Customer Onboarding,3.09,0.0047,3,High,After_Optimization
2024-02-29,Invoice Processing,0.63,0.0181,4,High,After_Optimization
2024-02-29,Report Generation,1.66,0.0043,2,High,After_Optimization
2024-02-29,Data Quality Checks,1.27,0.0058,3,High,After_Optimization
2024-02-29,Dashboard Updates,0.85,0.0149,4,High,After_Optimization
2024-02-29,Client Communications,0.43,0.0105,2,High,After_Optimization
2024-02-29,Performance Reviews,2.28,0.018,2,High,After_Optimization
